Thread 0: 0.000008 s, 0.015136 GiB/s 
NumberOfThreads:28,n(elements):223.000000,AvgTestRunTime(s):0.002975,CumulativeMemoryBandwidth(GiB/s):55.554500,TotalRunTime(s):2.974510,WSS(MiB):169.213364,Verification:SUCCESS,
Thread 0: 0.002885 s, 2.045948 GiB/s 
Thread 1: 0.002885 s, 2.045946 GiB/s 
Thread 2: 0.002885 s, 2.045956 GiB/s 
Thread 3: 0.002885 s, 2.045923 GiB/s 
Thread 4: 0.002885 s, 2.045947 GiB/s 
Thread 5: 0.002885 s, 2.045954 GiB/s 
Thread 6: 0.002885 s, 2.045942 GiB/s 
Thread 7: 0.002885 s, 2.045947 GiB/s 
Thread 8: 0.002885 s, 2.045946 GiB/s 
Thread 9: 0.002885 s, 2.045947 GiB/s 
Thread 10: 0.002885 s, 2.045924 GiB/s 
Thread 11: 0.002885 s, 2.045947 GiB/s 
Thread 12: 0.002885 s, 2.045941 GiB/s 
Thread 13: 0.002885 s, 2.045950 GiB/s 
Thread 14: 0.002885 s, 2.045959 GiB/s 
Thread 15: 0.002885 s, 2.045947 GiB/s 
Thread 16: 0.002885 s, 2.045945 GiB/s 
Thread 17: 0.002885 s, 2.045939 GiB/s 
Thread 18: 0.002885 s, 2.045946 GiB/s 
Thread 19: 0.002885 s, 2.045954 GiB/s 
Thread 20: 0.002885 s, 2.045949 GiB/s 
Thread 21: 0.002885 s, 2.045945 GiB/s 
Thread 22: 0.002885 s, 2.045947 GiB/s 
Thread 23: 0.002885 s, 2.045945 GiB/s 
Thread 24: 0.002885 s, 2.045926 GiB/s 
Thread 25: 0.002885 s, 2.045948 GiB/s 
Thread 26: 0.002885 s, 2.045953 GiB/s 
Thread 27: 0.002885 s, 2.045951 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:179306496,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):223.000000,AvgTestRunTime(s):0.002885,CumulativeMemoryBandwidth(GiB/s):57.284651,TotalRunTime(s):2.884672,WSS(MiB):169.213364,Verification:SUCCESS,
Thread 0: 0.003173 s, 1.884978 GiB/s 
Thread 1: 0.003173 s, 1.884974 GiB/s 
Thread 2: 0.003173 s, 1.884953 GiB/s 
Thread 3: 0.003173 s, 1.884952 GiB/s 
Thread 4: 0.003173 s, 1.884954 GiB/s 
Thread 5: 0.003173 s, 1.884969 GiB/s 
Thread 6: 0.003173 s, 1.884985 GiB/s 
Thread 7: 0.003173 s, 1.884975 GiB/s 
Thread 8: 0.003173 s, 1.884951 GiB/s 
Thread 9: 0.003173 s, 1.884968 GiB/s 
Thread 10: 0.003173 s, 1.884951 GiB/s 
Thread 11: 0.003173 s, 1.884950 GiB/s 
Thread 12: 0.003173 s, 1.884976 GiB/s 
Thread 13: 0.003173 s, 1.884978 GiB/s 
Thread 14: 0.003173 s, 1.884950 GiB/s 
Thread 15: 0.003173 s, 1.884955 GiB/s 
Thread 16: 0.003173 s, 1.884973 GiB/s 
Thread 17: 0.003173 s, 1.884971 GiB/s 
Thread 18: 0.003173 s, 1.884952 GiB/s 
Thread 19: 0.003173 s, 1.884950 GiB/s 
Thread 20: 0.003173 s, 1.884949 GiB/s 
Thread 21: 0.003173 s, 1.884950 GiB/s 
Thread 22: 0.003173 s, 1.884979 GiB/s 
Thread 23: 0.003173 s, 1.884953 GiB/s 
Thread 24: 0.003173 s, 1.884974 GiB/s 
Thread 25: 0.003173 s, 1.884952 GiB/s 
Thread 26: 0.003173 s, 1.884975 GiB/s 
Thread 27: 0.003173 s, 1.884983 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:180355072,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):224.000000,AvgTestRunTime(s):0.003173,CumulativeMemoryBandwidth(GiB/s):52.777497,TotalRunTime(s):3.173331,WSS(MiB):171.500000,Verification:SUCCESS,
Thread 0: 0.002997 s, 1.995534 GiB/s 
Thread 1: 0.002997 s, 1.995553 GiB/s 
Thread 2: 0.002997 s, 1.995553 GiB/s 
Thread 3: 0.002997 s, 1.995547 GiB/s 
Thread 4: 0.002997 s, 1.995510 GiB/s 
Thread 5: 0.002997 s, 1.995514 GiB/s 
Thread 6: 0.002997 s, 1.995555 GiB/s 
Thread 7: 0.002997 s, 1.995556 GiB/s 
Thread 8: 0.002997 s, 1.995521 GiB/s 
Thread 9: 0.002997 s, 1.995516 GiB/s 
Thread 10: 0.002997 s, 1.995543 GiB/s 
Thread 11: 0.002997 s, 1.995521 GiB/s 
Thread 12: 0.002997 s, 1.995534 GiB/s 
Thread 13: 0.002997 s, 1.995535 GiB/s 
Thread 14: 0.002997 s, 1.995535 GiB/s 
Thread 15: 0.002997 s, 1.995544 GiB/s 
Thread 16: 0.002997 s, 1.995540 GiB/s 
Thread 17: 0.002997 s, 1.995557 GiB/s 
Thread 18: 0.002997 s, 1.995550 GiB/s 
Thread 19: 0.002997 s, 1.995542 GiB/s 
Thread 20: 0.002997 s, 1.995520 GiB/s 
Thread 21: 0.002997 s, 1.995535 GiB/s 
Thread 22: 0.002997 s, 1.995556 GiB/s 
Thread 23: 0.002997 s, 1.995526 GiB/s 
Thread 24: 0.002997 s, 1.995535 GiB/s 
Thread 25: 0.002997 s, 1.995534 GiB/s 
Thread 26: 0.002997 s, 1.995557 GiB/s 
Thread 27: 0.002997 s, 1.995551 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:181403648,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):224.000000,AvgTestRunTime(s):0.002998,CumulativeMemoryBandwidth(GiB/s):55.872710,TotalRunTime(s):2.997536,WSS(MiB):171.500000,Verification:SUCCESS,
Thread 0: 0.003366 s, 1.800794 GiB/s 
Thread 1: 0.003363 s, 1.802554 GiB/s 
Thread 2: 0.003364 s, 1.802212 GiB/s 
Thread 3: 0.003366 s, 1.800810 GiB/s 
Thread 4: 0.003366 s, 1.800813 GiB/s 
Thread 5: 0.003363 s, 1.802636 GiB/s 
Thread 6: 0.003363 s, 1.802471 GiB/s 
Thread 7: 0.003366 s, 1.800790 GiB/s 
Thread 8: 0.003366 s, 1.800786 GiB/s 
Thread 9: 0.003365 s, 1.801382 GiB/s 
Thread 10: 0.003366 s, 1.800814 GiB/s 
Thread 11: 0.003366 s, 1.800810 GiB/s 
Thread 12: 0.003366 s, 1.800805 GiB/s 
Thread 13: 0.003366 s, 1.800796 GiB/s 
Thread 14: 0.003366 s, 1.800816 GiB/s 
Thread 15: 0.003366 s, 1.800804 GiB/s 
Thread 16: 0.003366 s, 1.800817 GiB/s 
Thread 17: 0.003366 s, 1.800816 GiB/s 
Thread 18: 0.003366 s, 1.800793 GiB/s 
Thread 19: 0.003366 s, 1.800784 GiB/s 
Thread 20: 0.003366 s, 1.800805 GiB/s 
Thread 21: 0.003366 s, 1.800817 GiB/s 
Thread 22: 0.003366 s, 1.800808 GiB/s 
Thread 23: 0.003366 s, 1.800816 GiB/s 
Thread 24: 0.003366 s, 1.800791 GiB/s 
Thread 25: 0.003366 s, 1.800804 GiB/s 
Thread 26: 0.003366 s, 1.800814 GiB/s 
Thread 27: 0.003366 s, 1.800804 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:182452224,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):225.000000,AvgTestRunTime(s):0.003368,CumulativeMemoryBandwidth(GiB/s):50.398220,TotalRunTime(s):3.367848,WSS(MiB):173.807144,Verification:SUCCESS,
Thread 0: 0.003038 s, 1.995602 GiB/s 
Thread 1: 0.003038 s, 1.995602 GiB/s 
Thread 2: 0.003038 s, 1.995577 GiB/s 
Thread 3: 0.003038 s, 1.995602 GiB/s 
Thread 4: 0.003038 s, 1.995588 GiB/s 
Thread 5: 0.003038 s, 1.995591 GiB/s 
Thread 6: 0.003038 s, 1.995615 GiB/s 
Thread 7: 0.003038 s, 1.995602 GiB/s 
Thread 8: 0.003038 s, 1.995621 GiB/s 
Thread 9: 0.003038 s, 1.995604 GiB/s 
Thread 10: 0.003038 s, 1.995613 GiB/s 
Thread 11: 0.003038 s, 1.995620 GiB/s 
Thread 12: 0.003038 s, 1.995594 GiB/s 
Thread 13: 0.003038 s, 1.995602 GiB/s 
Thread 14: 0.003038 s, 1.995587 GiB/s 
Thread 15: 0.003038 s, 1.995593 GiB/s 
Thread 16: 0.003038 s, 1.995617 GiB/s 
Thread 17: 0.003038 s, 1.995611 GiB/s 
Thread 18: 0.003038 s, 1.995602 GiB/s 
Thread 19: 0.003038 s, 1.995606 GiB/s 
Thread 20: 0.003038 s, 1.995601 GiB/s 
Thread 21: 0.003038 s, 1.995618 GiB/s 
Thread 22: 0.003038 s, 1.995602 GiB/s 
Thread 23: 0.003038 s, 1.995602 GiB/s 
Thread 24: 0.003038 s, 1.995616 GiB/s 
Thread 25: 0.003038 s, 1.995577 GiB/s 
Thread 26: 0.003038 s, 1.995603 GiB/s 
Thread 27: 0.003038 s, 1.995603 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:183500800,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):225.000000,AvgTestRunTime(s):0.003038,CumulativeMemoryBandwidth(GiB/s):55.875273,TotalRunTime(s):3.037722,WSS(MiB):173.807144,Verification:SUCCESS,
Thread 0: 0.003484 s, 1.740059 GiB/s 
Thread 1: 0.003484 s, 1.740053 GiB/s 
Thread 2: 0.003484 s, 1.740059 GiB/s 
Thread 3: 0.003484 s, 1.740059 GiB/s 
Thread 4: 0.003484 s, 1.740066 GiB/s 
Thread 5: 0.003484 s, 1.740053 GiB/s 
Thread 6: 0.003484 s, 1.740065 GiB/s 
Thread 7: 0.003484 s, 1.740054 GiB/s 
Thread 8: 0.003484 s, 1.740053 GiB/s 
Thread 9: 0.003484 s, 1.740059 GiB/s 
Thread 10: 0.003484 s, 1.740055 GiB/s 
Thread 11: 0.003484 s, 1.740066 GiB/s 
Thread 12: 0.003484 s, 1.740059 GiB/s 
Thread 13: 0.003484 s, 1.740059 GiB/s 
Thread 14: 0.003484 s, 1.740053 GiB/s 
Thread 15: 0.003484 s, 1.740055 GiB/s 
Thread 16: 0.003484 s, 1.740066 GiB/s 
Thread 17: 0.003484 s, 1.740059 GiB/s 
Thread 18: 0.003484 s, 1.740053 GiB/s 
Thread 19: 0.003484 s, 1.740054 GiB/s 
Thread 20: 0.003484 s, 1.740065 GiB/s 
Thread 21: 0.003484 s, 1.740053 GiB/s 
Thread 22: 0.003484 s, 1.740053 GiB/s 
Thread 23: 0.003484 s, 1.740054 GiB/s 
Thread 24: 0.003484 s, 1.740065 GiB/s 
Thread 25: 0.003484 s, 1.740059 GiB/s 
Thread 26: 0.003484 s, 1.740065 GiB/s 
Thread 27: 0.003484 s, 1.740066 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:184549376,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):225.000000,AvgTestRunTime(s):0.003485,CumulativeMemoryBandwidth(GiB/s):48.700702,TotalRunTime(s):3.485238,WSS(MiB):173.807144,Verification:SUCCESS,
Thread 0: 0.003311 s, 1.855204 GiB/s 
Thread 1: 0.003311 s, 1.855208 GiB/s 
Thread 2: 0.003311 s, 1.855213 GiB/s 
Thread 3: 0.003311 s, 1.855199 GiB/s 
Thread 4: 0.003311 s, 1.855206 GiB/s 
Thread 5: 0.003311 s, 1.855210 GiB/s 
Thread 6: 0.003311 s, 1.855207 GiB/s 
Thread 7: 0.003311 s, 1.855191 GiB/s 
Thread 8: 0.003311 s, 1.855207 GiB/s 
Thread 9: 0.003311 s, 1.855214 GiB/s 
Thread 10: 0.003311 s, 1.855203 GiB/s 
Thread 11: 0.003311 s, 1.855204 GiB/s 
Thread 12: 0.003311 s, 1.855211 GiB/s 
Thread 13: 0.003311 s, 1.855198 GiB/s 
Thread 14: 0.003311 s, 1.855213 GiB/s 
Thread 15: 0.003311 s, 1.855204 GiB/s 
Thread 16: 0.003311 s, 1.855212 GiB/s 
Thread 17: 0.003311 s, 1.855211 GiB/s 
Thread 18: 0.003311 s, 1.855207 GiB/s 
Thread 19: 0.003311 s, 1.855210 GiB/s 
Thread 20: 0.003311 s, 1.855202 GiB/s 
Thread 21: 0.003311 s, 1.855200 GiB/s 
Thread 22: 0.003311 s, 1.855212 GiB/s 
Thread 23: 0.003311 s, 1.855204 GiB/s 
Thread 24: 0.003311 s, 1.855209 GiB/s 
Thread 25: 0.003311 s, 1.855213 GiB/s 
Thread 26: 0.003311 s, 1.855214 GiB/s 
Thread 27: 0.003311 s, 1.855212 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:185597952,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):226.000000,AvgTestRunTime(s):0.003311,CumulativeMemoryBandwidth(GiB/s):51.944198,TotalRunTime(s):3.311375,WSS(MiB):176.134888,Verification:SUCCESS,
Thread 0: 0.003607 s, 1.703292 GiB/s 
Thread 1: 0.003607 s, 1.703283 GiB/s 
Thread 2: 0.003607 s, 1.703296 GiB/s 
Thread 3: 0.003607 s, 1.703281 GiB/s 
Thread 4: 0.003607 s, 1.703302 GiB/s 
Thread 5: 0.003607 s, 1.703283 GiB/s 
Thread 6: 0.003607 s, 1.703296 GiB/s 
Thread 7: 0.003602 s, 1.705332 GiB/s 
Thread 8: 0.003607 s, 1.703301 GiB/s 
Thread 9: 0.003607 s, 1.703285 GiB/s 
Thread 10: 0.003607 s, 1.703299 GiB/s 
Thread 11: 0.003607 s, 1.703305 GiB/s 
Thread 12: 0.003607 s, 1.703299 GiB/s 
Thread 13: 0.003607 s, 1.703292 GiB/s 
Thread 14: 0.003607 s, 1.703294 GiB/s 
Thread 15: 0.003607 s, 1.703282 GiB/s 
Thread 16: 0.003607 s, 1.703291 GiB/s 
Thread 17: 0.003607 s, 1.703305 GiB/s 
Thread 18: 0.003607 s, 1.703283 GiB/s 
Thread 19: 0.003607 s, 1.703290 GiB/s 
Thread 20: 0.003607 s, 1.703282 GiB/s 
Thread 21: 0.003607 s, 1.703303 GiB/s 
Thread 22: 0.003607 s, 1.703301 GiB/s 
Thread 23: 0.003607 s, 1.703294 GiB/s 
Thread 24: 0.003602 s, 1.705315 GiB/s 
Thread 25: 0.003607 s, 1.703285 GiB/s 
Thread 26: 0.003607 s, 1.703303 GiB/s 
Thread 27: 0.003607 s, 1.703296 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:186646528,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):226.000000,AvgTestRunTime(s):0.003608,CumulativeMemoryBandwidth(GiB/s):47.671830,TotalRunTime(s):3.608142,WSS(MiB):176.134888,Verification:SUCCESS,
Thread 0: 0.003372 s, 1.846029 GiB/s 
Thread 1: 0.003372 s, 1.846025 GiB/s 
Thread 2: 0.003372 s, 1.846023 GiB/s 
Thread 3: 0.003372 s, 1.846027 GiB/s 
Thread 4: 0.003372 s, 1.846026 GiB/s 
Thread 5: 0.003372 s, 1.846034 GiB/s 
Thread 6: 0.003372 s, 1.846025 GiB/s 
Thread 7: 0.003372 s, 1.846029 GiB/s 
Thread 8: 0.003372 s, 1.846025 GiB/s 
Thread 9: 0.003372 s, 1.846023 GiB/s 
Thread 10: 0.003372 s, 1.846029 GiB/s 
Thread 11: 0.003372 s, 1.846026 GiB/s 
Thread 12: 0.003372 s, 1.846027 GiB/s 
Thread 13: 0.003372 s, 1.846025 GiB/s 
Thread 14: 0.003372 s, 1.846025 GiB/s 
Thread 15: 0.003372 s, 1.846035 GiB/s 
Thread 16: 0.003372 s, 1.846024 GiB/s 
Thread 17: 0.003372 s, 1.846028 GiB/s 
Thread 18: 0.003372 s, 1.846024 GiB/s 
Thread 19: 0.003372 s, 1.846028 GiB/s 
Thread 20: 0.003372 s, 1.846023 GiB/s 
Thread 21: 0.003372 s, 1.846027 GiB/s 
Thread 22: 0.003372 s, 1.846028 GiB/s 
Thread 23: 0.003372 s, 1.846025 GiB/s 
Thread 24: 0.003372 s, 1.846024 GiB/s 
Thread 25: 0.003372 s, 1.846025 GiB/s 
Thread 26: 0.003372 s, 1.846027 GiB/s 
Thread 27: 0.003372 s, 1.846034 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:187695104,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):227.000000,AvgTestRunTime(s):0.003372,CumulativeMemoryBandwidth(GiB/s):51.687730,TotalRunTime(s):3.372176,WSS(MiB):178.483322,Verification:SUCCESS,
Thread 0: 0.003434 s, 1.812510 GiB/s 
Thread 1: 0.003434 s, 1.812495 GiB/s 
Thread 2: 0.003434 s, 1.812516 GiB/s 
Thread 3: 0.003434 s, 1.812506 GiB/s 
Thread 4: 0.003434 s, 1.812514 GiB/s 
Thread 5: 0.003434 s, 1.812493 GiB/s 
Thread 6: 0.003434 s, 1.812502 GiB/s 
Thread 7: 0.003434 s, 1.812514 GiB/s 
Thread 8: 0.003434 s, 1.812493 GiB/s 
Thread 9: 0.003434 s, 1.812495 GiB/s 
Thread 10: 0.003434 s, 1.812493 GiB/s 
Thread 11: 0.003434 s, 1.812515 GiB/s 
Thread 12: 0.003434 s, 1.812510 GiB/s 
Thread 13: 0.003434 s, 1.812504 GiB/s 
Thread 14: 0.003434 s, 1.812518 GiB/s 
Thread 15: 0.003434 s, 1.812504 GiB/s 
Thread 16: 0.003434 s, 1.812508 GiB/s 
Thread 17: 0.003434 s, 1.812504 GiB/s 
Thread 18: 0.003434 s, 1.812510 GiB/s 
Thread 19: 0.003434 s, 1.812507 GiB/s 
Thread 20: 0.003434 s, 1.812507 GiB/s 
Thread 21: 0.003434 s, 1.812513 GiB/s 
Thread 22: 0.003434 s, 1.812504 GiB/s 
Thread 23: 0.003434 s, 1.812501 GiB/s 
Thread 24: 0.003434 s, 1.812516 GiB/s 
Thread 25: 0.003434 s, 1.812513 GiB/s 
Thread 26: 0.003434 s, 1.812493 GiB/s 
Thread 27: 0.003434 s, 1.812503 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:188743680,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):227.000000,AvgTestRunTime(s):0.003436,CumulativeMemoryBandwidth(GiB/s):50.727613,TotalRunTime(s):3.436001,WSS(MiB):178.483322,Verification:SUCCESS,
Thread 0: 0.003569 s, 1.767584 GiB/s 
Thread 1: 0.003569 s, 1.767580 GiB/s 
Thread 2: 0.003569 s, 1.767578 GiB/s 
Thread 3: 0.003569 s, 1.767583 GiB/s 
Thread 4: 0.003569 s, 1.767583 GiB/s 
Thread 5: 0.003569 s, 1.767584 GiB/s 
Thread 6: 0.003569 s, 1.767580 GiB/s 
Thread 7: 0.003569 s, 1.767563 GiB/s 
Thread 8: 0.003568 s, 1.767589 GiB/s 
Thread 9: 0.003569 s, 1.767583 GiB/s 
Thread 10: 0.003569 s, 1.767585 GiB/s 
Thread 11: 0.003568 s, 1.767589 GiB/s 
Thread 12: 0.003569 s, 1.767584 GiB/s 
Thread 13: 0.003568 s, 1.767589 GiB/s 
Thread 14: 0.003569 s, 1.767586 GiB/s 
Thread 15: 0.003569 s, 1.767582 GiB/s 
Thread 16: 0.003569 s, 1.767579 GiB/s 
Thread 17: 0.003569 s, 1.767580 GiB/s 
Thread 18: 0.003569 s, 1.767583 GiB/s 
Thread 19: 0.003569 s, 1.767578 GiB/s 
Thread 20: 0.003569 s, 1.767582 GiB/s 
Thread 21: 0.003569 s, 1.767585 GiB/s 
Thread 22: 0.003569 s, 1.767577 GiB/s 
Thread 23: 0.003569 s, 1.767566 GiB/s 
Thread 24: 0.003569 s, 1.767584 GiB/s 
Thread 25: 0.003569 s, 1.767585 GiB/s 
Thread 26: 0.003569 s, 1.767569 GiB/s 
Thread 27: 0.003569 s, 1.767580 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:189792256,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):228.000000,AvgTestRunTime(s):0.003569,CumulativeMemoryBandwidth(GiB/s):49.491328,TotalRunTime(s):3.568581,WSS(MiB):180.852539,Verification:SUCCESS,
Thread 0: 0.003486 s, 1.809599 GiB/s 
Thread 1: 0.003486 s, 1.809603 GiB/s 
Thread 2: 0.003486 s, 1.809602 GiB/s 
Thread 3: 0.003486 s, 1.809600 GiB/s 
Thread 4: 0.003486 s, 1.809601 GiB/s 
Thread 5: 0.003486 s, 1.809601 GiB/s 
Thread 6: 0.003486 s, 1.809602 GiB/s 
Thread 7: 0.003486 s, 1.809600 GiB/s 
Thread 8: 0.003486 s, 1.809601 GiB/s 
Thread 9: 0.003486 s, 1.809602 GiB/s 
Thread 10: 0.003486 s, 1.809601 GiB/s 
Thread 11: 0.003486 s, 1.809600 GiB/s 
Thread 12: 0.003486 s, 1.809602 GiB/s 
Thread 13: 0.003486 s, 1.809600 GiB/s 
Thread 14: 0.003486 s, 1.809602 GiB/s 
Thread 15: 0.003486 s, 1.809601 GiB/s 
Thread 16: 0.003486 s, 1.809600 GiB/s 
Thread 17: 0.003486 s, 1.809600 GiB/s 
Thread 18: 0.003486 s, 1.809602 GiB/s 
Thread 19: 0.003486 s, 1.809599 GiB/s 
Thread 20: 0.003486 s, 1.809600 GiB/s 
Thread 21: 0.003486 s, 1.809602 GiB/s 
Thread 22: 0.003486 s, 1.809602 GiB/s 
Thread 23: 0.003486 s, 1.809601 GiB/s 
Thread 24: 0.003486 s, 1.809600 GiB/s 
Thread 25: 0.003486 s, 1.809602 GiB/s 
Thread 26: 0.003486 s, 1.809603 GiB/s 
Thread 27: 0.003486 s, 1.809602 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:190840832,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):228.000000,AvgTestRunTime(s):0.003486,CumulativeMemoryBandwidth(GiB/s):50.668365,TotalRunTime(s):3.485682,WSS(MiB):180.852539,Verification:SUCCESS,
Thread 0: 0.003398 s, 1.856226 GiB/s 
Thread 1: 0.003398 s, 1.856222 GiB/s 
Thread 2: 0.003393 s, 1.858757 GiB/s 
Thread 3: 0.003398 s, 1.856222 GiB/s 
Thread 4: 0.003398 s, 1.856227 GiB/s 
Thread 5: 0.003398 s, 1.856221 GiB/s 
Thread 6: 0.003398 s, 1.856226 GiB/s 
Thread 7: 0.003398 s, 1.856226 GiB/s 
Thread 8: 0.003398 s, 1.856214 GiB/s 
Thread 9: 0.003398 s, 1.856213 GiB/s 
Thread 10: 0.003398 s, 1.856223 GiB/s 
Thread 11: 0.003398 s, 1.856218 GiB/s 
Thread 12: 0.003398 s, 1.856221 GiB/s 
Thread 13: 0.003398 s, 1.856214 GiB/s 
Thread 14: 0.003398 s, 1.856224 GiB/s 
Thread 15: 0.003398 s, 1.856213 GiB/s 
Thread 16: 0.003398 s, 1.856214 GiB/s 
Thread 17: 0.003398 s, 1.856223 GiB/s 
Thread 18: 0.003398 s, 1.856214 GiB/s 
Thread 19: 0.003398 s, 1.856213 GiB/s 
Thread 20: 0.003398 s, 1.856215 GiB/s 
Thread 21: 0.003398 s, 1.856213 GiB/s 
Thread 22: 0.003398 s, 1.856214 GiB/s 
Thread 23: 0.003398 s, 1.856214 GiB/s 
Thread 24: 0.003398 s, 1.856215 GiB/s 
Thread 25: 0.003398 s, 1.856214 GiB/s 
Thread 26: 0.003398 s, 1.856213 GiB/s 
Thread 27: 0.003397 s, 1.856648 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:191889408,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):228.000000,AvgTestRunTime(s):0.003400,CumulativeMemoryBandwidth(GiB/s):51.951947,TotalRunTime(s):3.399561,WSS(MiB):180.852539,Verification:SUCCESS,
Thread 0: 0.004001 s, 1.597212 GiB/s 
Thread 1: 0.004001 s, 1.597210 GiB/s 
Thread 2: 0.004001 s, 1.597218 GiB/s 
Thread 3: 0.004001 s, 1.597211 GiB/s 
Thread 4: 0.004001 s, 1.597214 GiB/s 
Thread 5: 0.004001 s, 1.597211 GiB/s 
Thread 6: 0.004001 s, 1.597214 GiB/s 
Thread 7: 0.004001 s, 1.597211 GiB/s 
Thread 8: 0.004001 s, 1.597215 GiB/s 
Thread 9: 0.004001 s, 1.597214 GiB/s 
Thread 10: 0.004001 s, 1.597213 GiB/s 
Thread 11: 0.004001 s, 1.597213 GiB/s 
Thread 12: 0.004001 s, 1.597211 GiB/s 
Thread 13: 0.004001 s, 1.597213 GiB/s 
Thread 14: 0.004001 s, 1.597215 GiB/s 
Thread 15: 0.004001 s, 1.597215 GiB/s 
Thread 16: 0.004001 s, 1.597214 GiB/s 
Thread 17: 0.004001 s, 1.597211 GiB/s 
Thread 18: 0.004001 s, 1.597212 GiB/s 
Thread 19: 0.004001 s, 1.597217 GiB/s 
Thread 20: 0.004001 s, 1.597214 GiB/s 
Thread 21: 0.004001 s, 1.597214 GiB/s 
Thread 22: 0.004001 s, 1.597213 GiB/s 
Thread 23: 0.004001 s, 1.597212 GiB/s 
Thread 24: 0.004001 s, 1.597213 GiB/s 
Thread 25: 0.004001 s, 1.597211 GiB/s 
Thread 26: 0.004001 s, 1.597214 GiB/s 
Thread 27: 0.004001 s, 1.597215 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:192937984,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):229.000000,AvgTestRunTime(s):0.004001,CumulativeMemoryBandwidth(GiB/s):44.721262,TotalRunTime(s):4.001405,WSS(MiB):183.242630,Verification:SUCCESS,
Thread 0: 0.003502 s, 1.824983 GiB/s 
Thread 1: 0.003502 s, 1.824979 GiB/s 
Thread 2: 0.003502 s, 1.824979 GiB/s 
Thread 3: 0.003502 s, 1.824984 GiB/s 
Thread 4: 0.003502 s, 1.824989 GiB/s 
Thread 5: 0.003502 s, 1.824986 GiB/s 
Thread 6: 0.003502 s, 1.824980 GiB/s 
Thread 7: 0.003502 s, 1.824980 GiB/s 
Thread 8: 0.003502 s, 1.824983 GiB/s 
Thread 9: 0.003502 s, 1.824982 GiB/s 
Thread 10: 0.003502 s, 1.824985 GiB/s 
Thread 11: 0.003502 s, 1.824982 GiB/s 
Thread 12: 0.003502 s, 1.824985 GiB/s 
Thread 13: 0.003502 s, 1.824984 GiB/s 
Thread 14: 0.003502 s, 1.824983 GiB/s 
Thread 15: 0.003502 s, 1.824983 GiB/s 
Thread 16: 0.003502 s, 1.824980 GiB/s 
Thread 17: 0.003502 s, 1.824984 GiB/s 
Thread 18: 0.003502 s, 1.824980 GiB/s 
Thread 19: 0.003502 s, 1.824979 GiB/s 
Thread 20: 0.003502 s, 1.824984 GiB/s 
Thread 21: 0.003502 s, 1.824983 GiB/s 
Thread 22: 0.003502 s, 1.824982 GiB/s 
Thread 23: 0.003502 s, 1.824981 GiB/s 
Thread 24: 0.003502 s, 1.824981 GiB/s 
Thread 25: 0.003502 s, 1.824983 GiB/s 
Thread 26: 0.003502 s, 1.824980 GiB/s 
Thread 27: 0.003502 s, 1.824986 GiB/s 
Executable:./../bin/adapt_membench_stencil_3d_untiled_schedule_static,wss:193986560,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):229.000000,AvgTestRunTime(s):0.003502,CumulativeMemoryBandwidth(GiB/s):51.098664,TotalRunTime(s):3.502007,WSS(MiB):183.242630,Verification:SUCCESS,
Thread 0: 0.003506 s, 1.846906 GiB/s 
Thread 1: 0.003506 s, 1.846924 GiB/s 
Thread 2: 0.003506 s, 1.846939 GiB/s 
Thread 3: 0.003506 s, 1.846941 GiB/s 
