Thread 0: 0.000014 s, 0.011983 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:134217728,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8388608.000000,AvgTestRunTime(s):0.001932,CumulativeMemoryBandwidth(GiB/s):64.690551,TotalRunTime(s):1.932276,WSS(MiB):128.000000,Verification:SUCCESS,
Thread 0: 0.002015 s, 2.233082 GiB/s 
Thread 1: 0.002015 s, 2.233069 GiB/s 
Thread 2: 0.002015 s, 2.233087 GiB/s 
Thread 3: 0.002015 s, 2.233089 GiB/s 
Thread 4: 0.002015 s, 2.233071 GiB/s 
Thread 5: 0.002015 s, 2.233081 GiB/s 
Thread 6: 0.002015 s, 2.233069 GiB/s 
Thread 7: 0.002015 s, 2.233069 GiB/s 
Thread 8: 0.002015 s, 2.233071 GiB/s 
Thread 9: 0.002015 s, 2.233079 GiB/s 
Thread 10: 0.002015 s, 2.233079 GiB/s 
Thread 11: 0.002015 s, 2.233070 GiB/s 
Thread 12: 0.002015 s, 2.233079 GiB/s 
Thread 13: 0.002015 s, 2.233070 GiB/s 
Thread 14: 0.002015 s, 2.233080 GiB/s 
Thread 15: 0.002015 s, 2.233078 GiB/s 
Thread 16: 0.002015 s, 2.233082 GiB/s 
Thread 17: 0.002015 s, 2.233068 GiB/s 
Thread 18: 0.002015 s, 2.233071 GiB/s 
Thread 19: 0.002015 s, 2.233069 GiB/s 
Thread 20: 0.002015 s, 2.233084 GiB/s 
Thread 21: 0.002015 s, 2.233068 GiB/s 
Thread 22: 0.002015 s, 2.233084 GiB/s 
Thread 23: 0.002015 s, 2.233070 GiB/s 
Thread 24: 0.002015 s, 2.233070 GiB/s 
Thread 25: 0.002015 s, 2.233070 GiB/s 
Thread 26: 0.002015 s, 2.233067 GiB/s 
Thread 27: 0.002015 s, 2.233078 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:135266304,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8454144.000000,AvgTestRunTime(s):0.002015,CumulativeMemoryBandwidth(GiB/s):62.524354,TotalRunTime(s):2.014840,WSS(MiB):129.000000,Verification:SUCCESS,
Thread 0: 0.002070 s, 2.190597 GiB/s 
Thread 1: 0.002070 s, 2.190597 GiB/s 
Thread 2: 0.002070 s, 2.190624 GiB/s 
Thread 3: 0.002070 s, 2.190596 GiB/s 
Thread 4: 0.002070 s, 2.190613 GiB/s 
Thread 5: 0.002070 s, 2.190614 GiB/s 
Thread 6: 0.002070 s, 2.190596 GiB/s 
Thread 7: 0.002070 s, 2.190596 GiB/s 
Thread 8: 0.002070 s, 2.190595 GiB/s 
Thread 9: 0.002070 s, 2.190571 GiB/s 
Thread 10: 0.002070 s, 2.190595 GiB/s 
Thread 11: 0.002070 s, 2.190595 GiB/s 
Thread 12: 0.002070 s, 2.190608 GiB/s 
Thread 13: 0.002070 s, 2.190620 GiB/s 
Thread 14: 0.002070 s, 2.190600 GiB/s 
Thread 15: 0.002070 s, 2.190626 GiB/s 
Thread 16: 0.002070 s, 2.190599 GiB/s 
Thread 17: 0.002070 s, 2.190597 GiB/s 
Thread 18: 0.002070 s, 2.190607 GiB/s 
Thread 19: 0.002070 s, 2.190628 GiB/s 
Thread 20: 0.002070 s, 2.190602 GiB/s 
Thread 21: 0.002070 s, 2.190599 GiB/s 
Thread 22: 0.002070 s, 2.190624 GiB/s 
Thread 23: 0.002070 s, 2.190600 GiB/s 
Thread 24: 0.002070 s, 2.190601 GiB/s 
Thread 25: 0.002070 s, 2.190582 GiB/s 
Thread 26: 0.002070 s, 2.190595 GiB/s 
Thread 27: 0.002070 s, 2.190607 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:136314880,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8519680.000000,AvgTestRunTime(s):0.002070,CumulativeMemoryBandwidth(GiB/s):61.334874,TotalRunTime(s):2.069836,WSS(MiB):130.000000,Verification:SUCCESS,
Thread 0: 0.001878 s, 2.433344 GiB/s 
Thread 1: 0.001878 s, 2.433346 GiB/s 
Thread 2: 0.001878 s, 2.433345 GiB/s 
Thread 3: 0.001878 s, 2.433353 GiB/s 
Thread 4: 0.001878 s, 2.433346 GiB/s 
Thread 5: 0.001878 s, 2.433349 GiB/s 
Thread 6: 0.001878 s, 2.433340 GiB/s 
Thread 7: 0.001878 s, 2.433341 GiB/s 
Thread 8: 0.001878 s, 2.433329 GiB/s 
Thread 9: 0.001878 s, 2.433332 GiB/s 
Thread 10: 0.001878 s, 2.433350 GiB/s 
Thread 11: 0.001878 s, 2.433332 GiB/s 
Thread 12: 0.001878 s, 2.433343 GiB/s 
Thread 13: 0.001878 s, 2.433319 GiB/s 
Thread 14: 0.001878 s, 2.433353 GiB/s 
Thread 15: 0.001878 s, 2.433347 GiB/s 
Thread 16: 0.001878 s, 2.433355 GiB/s 
Thread 17: 0.001878 s, 2.433353 GiB/s 
Thread 18: 0.001878 s, 2.433341 GiB/s 
Thread 19: 0.001878 s, 2.433350 GiB/s 
Thread 20: 0.001878 s, 2.433343 GiB/s 
Thread 21: 0.001878 s, 2.433349 GiB/s 
Thread 22: 0.001878 s, 2.433338 GiB/s 
Thread 23: 0.001878 s, 2.433345 GiB/s 
Thread 24: 0.001878 s, 2.433338 GiB/s 
Thread 25: 0.001878 s, 2.433343 GiB/s 
Thread 26: 0.001878 s, 2.433304 GiB/s 
Thread 27: 0.001878 s, 2.433342 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:137363456,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8585216.000000,AvgTestRunTime(s):0.001878,CumulativeMemoryBandwidth(GiB/s):68.131349,TotalRunTime(s):1.877692,WSS(MiB):131.000000,Verification:SUCCESS,
Thread 0: 0.001864 s, 2.470501 GiB/s 
Thread 1: 0.001863 s, 2.470525 GiB/s 
Thread 2: 0.001863 s, 2.470511 GiB/s 
Thread 3: 0.001863 s, 2.470525 GiB/s 
Thread 4: 0.001863 s, 2.470527 GiB/s 
Thread 5: 0.001863 s, 2.470521 GiB/s 
Thread 6: 0.001864 s, 2.470483 GiB/s 
Thread 7: 0.001864 s, 2.470483 GiB/s 
Thread 8: 0.001864 s, 2.470482 GiB/s 
Thread 9: 0.001864 s, 2.470481 GiB/s 
Thread 10: 0.001864 s, 2.470505 GiB/s 
Thread 11: 0.001864 s, 2.470486 GiB/s 
Thread 12: 0.001864 s, 2.470507 GiB/s 
Thread 13: 0.001864 s, 2.470484 GiB/s 
Thread 14: 0.001864 s, 2.470480 GiB/s 
Thread 15: 0.001864 s, 2.470484 GiB/s 
Thread 16: 0.001864 s, 2.470484 GiB/s 
Thread 17: 0.001864 s, 2.470486 GiB/s 
Thread 18: 0.001863 s, 2.470525 GiB/s 
Thread 19: 0.001863 s, 2.470521 GiB/s 
Thread 20: 0.001864 s, 2.470482 GiB/s 
Thread 21: 0.001863 s, 2.470522 GiB/s 
Thread 22: 0.001864 s, 2.470508 GiB/s 
Thread 23: 0.001863 s, 2.470519 GiB/s 
Thread 24: 0.001864 s, 2.470484 GiB/s 
Thread 25: 0.001864 s, 2.470484 GiB/s 
Thread 26: 0.001863 s, 2.470517 GiB/s 
Thread 27: 0.001864 s, 2.470485 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:138412032,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8650752.000000,AvgTestRunTime(s):0.001864,CumulativeMemoryBandwidth(GiB/s):69.170601,TotalRunTime(s):1.863599,WSS(MiB):132.000000,Verification:SUCCESS,
Thread 0: 0.001954 s, 2.374079 GiB/s 
Thread 1: 0.001954 s, 2.374077 GiB/s 
Thread 2: 0.001954 s, 2.374020 GiB/s 
Thread 3: 0.001954 s, 2.374016 GiB/s 
Thread 4: 0.001954 s, 2.374084 GiB/s 
Thread 5: 0.001954 s, 2.374015 GiB/s 
Thread 6: 0.001954 s, 2.374017 GiB/s 
Thread 7: 0.001954 s, 2.374017 GiB/s 
Thread 8: 0.001954 s, 2.374078 GiB/s 
Thread 9: 0.001954 s, 2.374052 GiB/s 
Thread 10: 0.001954 s, 2.374020 GiB/s 
Thread 11: 0.001954 s, 2.374070 GiB/s 
Thread 12: 0.001954 s, 2.374017 GiB/s 
Thread 13: 0.001954 s, 2.374016 GiB/s 
Thread 14: 0.001954 s, 2.374084 GiB/s 
Thread 15: 0.001954 s, 2.374016 GiB/s 
Thread 16: 0.001954 s, 2.374065 GiB/s 
Thread 17: 0.001954 s, 2.374017 GiB/s 
Thread 18: 0.001954 s, 2.374016 GiB/s 
Thread 19: 0.001954 s, 2.374059 GiB/s 
Thread 20: 0.001954 s, 2.374089 GiB/s 
Thread 21: 0.001954 s, 2.374045 GiB/s 
Thread 22: 0.001954 s, 2.374017 GiB/s 
Thread 23: 0.001954 s, 2.374017 GiB/s 
Thread 24: 0.001954 s, 2.374020 GiB/s 
Thread 25: 0.001954 s, 2.374019 GiB/s 
Thread 26: 0.001954 s, 2.374049 GiB/s 
Thread 27: 0.001954 s, 2.374078 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:139460608,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8716288.000000,AvgTestRunTime(s):0.001954,CumulativeMemoryBandwidth(GiB/s):66.470084,TotalRunTime(s):1.954004,WSS(MiB):133.000000,Verification:SUCCESS,
Thread 0: 0.002101 s, 2.224942 GiB/s 
Thread 1: 0.002101 s, 2.224951 GiB/s 
Thread 2: 0.002101 s, 2.224957 GiB/s 
Thread 3: 0.002101 s, 2.224961 GiB/s 
Thread 4: 0.002101 s, 2.224946 GiB/s 
Thread 5: 0.002101 s, 2.224952 GiB/s 
Thread 6: 0.002101 s, 2.224951 GiB/s 
Thread 7: 0.002101 s, 2.224956 GiB/s 
Thread 8: 0.002101 s, 2.224944 GiB/s 
Thread 9: 0.002101 s, 2.224959 GiB/s 
Thread 10: 0.002101 s, 2.224955 GiB/s 
Thread 11: 0.002101 s, 2.224956 GiB/s 
Thread 12: 0.002101 s, 2.224941 GiB/s 
Thread 13: 0.002101 s, 2.224951 GiB/s 
Thread 14: 0.002101 s, 2.224918 GiB/s 
Thread 15: 0.002101 s, 2.224940 GiB/s 
Thread 16: 0.002101 s, 2.224938 GiB/s 
Thread 17: 0.002101 s, 2.224919 GiB/s 
Thread 18: 0.002101 s, 2.224916 GiB/s 
Thread 19: 0.002101 s, 2.224918 GiB/s 
Thread 20: 0.002101 s, 2.224917 GiB/s 
Thread 21: 0.002101 s, 2.224919 GiB/s 
Thread 22: 0.002101 s, 2.224962 GiB/s 
Thread 23: 0.002101 s, 2.224944 GiB/s 
Thread 24: 0.002101 s, 2.224953 GiB/s 
Thread 25: 0.002101 s, 2.224914 GiB/s 
Thread 26: 0.002101 s, 2.224919 GiB/s 
Thread 27: 0.002101 s, 2.224931 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:140509184,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8781824.000000,AvgTestRunTime(s):0.002101,CumulativeMemoryBandwidth(GiB/s):62.295298,TotalRunTime(s):2.100630,WSS(MiB):134.000000,Verification:SUCCESS,
Thread 0: 0.002184 s, 2.156232 GiB/s 
Thread 1: 0.002184 s, 2.156199 GiB/s 
Thread 2: 0.002184 s, 2.156233 GiB/s 
Thread 3: 0.002184 s, 2.156233 GiB/s 
Thread 4: 0.002184 s, 2.156231 GiB/s 
Thread 5: 0.002184 s, 2.156233 GiB/s 
Thread 6: 0.002184 s, 2.156236 GiB/s 
Thread 7: 0.002184 s, 2.156235 GiB/s 
Thread 8: 0.002184 s, 2.156236 GiB/s 
Thread 9: 0.002184 s, 2.156264 GiB/s 
Thread 10: 0.002184 s, 2.156231 GiB/s 
Thread 11: 0.002184 s, 2.156256 GiB/s 
Thread 12: 0.002184 s, 2.156236 GiB/s 
Thread 13: 0.002184 s, 2.156232 GiB/s 
Thread 14: 0.002184 s, 2.156254 GiB/s 
Thread 15: 0.002181 s, 2.158406 GiB/s 
Thread 16: 0.002184 s, 2.156253 GiB/s 
Thread 17: 0.002184 s, 2.156229 GiB/s 
Thread 18: 0.002184 s, 2.156232 GiB/s 
Thread 19: 0.002182 s, 2.158199 GiB/s 
Thread 20: 0.002184 s, 2.156236 GiB/s 
Thread 21: 0.002184 s, 2.156233 GiB/s 
Thread 22: 0.002184 s, 2.156236 GiB/s 
Thread 23: 0.002182 s, 2.158174 GiB/s 
Thread 24: 0.002184 s, 2.156237 GiB/s 
Thread 25: 0.002184 s, 2.156248 GiB/s 
Thread 26: 0.002184 s, 2.156238 GiB/s 
Thread 27: 0.002184 s, 2.156255 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:141557760,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8847360.000000,AvgTestRunTime(s):0.002185,CumulativeMemoryBandwidth(GiB/s):60.331674,TotalRunTime(s):2.185186,WSS(MiB):135.000000,Verification:SUCCESS,
Thread 0: 0.002251 s, 2.107370 GiB/s 
Thread 1: 0.002251 s, 2.107373 GiB/s 
Thread 2: 0.002251 s, 2.107379 GiB/s 
Thread 3: 0.002251 s, 2.107374 GiB/s 
Thread 4: 0.002251 s, 2.107374 GiB/s 
Thread 5: 0.002251 s, 2.107368 GiB/s 
Thread 6: 0.002251 s, 2.107374 GiB/s 
Thread 7: 0.002251 s, 2.107372 GiB/s 
Thread 8: 0.002251 s, 2.107372 GiB/s 
Thread 9: 0.002251 s, 2.107372 GiB/s 
Thread 10: 0.002251 s, 2.107373 GiB/s 
Thread 11: 0.002251 s, 2.107369 GiB/s 
Thread 12: 0.002251 s, 2.107370 GiB/s 
Thread 13: 0.002251 s, 2.107375 GiB/s 
Thread 14: 0.002251 s, 2.107371 GiB/s 
Thread 15: 0.002251 s, 2.107376 GiB/s 
Thread 16: 0.002251 s, 2.107378 GiB/s 
Thread 17: 0.002251 s, 2.107371 GiB/s 
Thread 18: 0.002251 s, 2.107367 GiB/s 
Thread 19: 0.002251 s, 2.107374 GiB/s 
Thread 20: 0.002251 s, 2.107370 GiB/s 
Thread 21: 0.002251 s, 2.107379 GiB/s 
Thread 22: 0.002251 s, 2.107365 GiB/s 
Thread 23: 0.002251 s, 2.107378 GiB/s 
Thread 24: 0.002251 s, 2.107372 GiB/s 
Thread 25: 0.002251 s, 2.107365 GiB/s 
Thread 26: 0.002251 s, 2.107368 GiB/s 
Thread 27: 0.002251 s, 2.107367 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:142606336,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8912896.000000,AvgTestRunTime(s):0.002251,CumulativeMemoryBandwidth(GiB/s):59.004594,TotalRunTime(s):2.250884,WSS(MiB):136.000000,Verification:SUCCESS,
Thread 0: 0.002107 s, 2.267662 GiB/s 
Thread 1: 0.002107 s, 2.267668 GiB/s 
Thread 2: 0.002107 s, 2.267657 GiB/s 
Thread 3: 0.002107 s, 2.267668 GiB/s 
Thread 4: 0.002107 s, 2.267661 GiB/s 
Thread 5: 0.002107 s, 2.267676 GiB/s 
Thread 6: 0.002107 s, 2.267674 GiB/s 
Thread 7: 0.002107 s, 2.267658 GiB/s 
Thread 8: 0.002107 s, 2.267679 GiB/s 
Thread 9: 0.002107 s, 2.267660 GiB/s 
Thread 10: 0.002107 s, 2.267681 GiB/s 
Thread 11: 0.002107 s, 2.267683 GiB/s 
Thread 12: 0.002107 s, 2.267665 GiB/s 
Thread 13: 0.002107 s, 2.267658 GiB/s 
Thread 14: 0.002107 s, 2.267677 GiB/s 
Thread 15: 0.002107 s, 2.267667 GiB/s 
Thread 16: 0.002107 s, 2.267673 GiB/s 
Thread 17: 0.002107 s, 2.267668 GiB/s 
Thread 18: 0.002107 s, 2.267647 GiB/s 
Thread 19: 0.002107 s, 2.267669 GiB/s 
Thread 20: 0.002107 s, 2.267659 GiB/s 
Thread 21: 0.002107 s, 2.267679 GiB/s 
Thread 22: 0.002107 s, 2.267666 GiB/s 
Thread 23: 0.002107 s, 2.267679 GiB/s 
Thread 24: 0.002107 s, 2.267684 GiB/s 
Thread 25: 0.002107 s, 2.267668 GiB/s 
Thread 26: 0.002107 s, 2.267673 GiB/s 
Thread 27: 0.002107 s, 2.267665 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:143654912,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):8978432.000000,AvgTestRunTime(s):0.002107,CumulativeMemoryBandwidth(GiB/s):63.492473,TotalRunTime(s):2.107164,WSS(MiB):137.000000,Verification:SUCCESS,
Thread 0: 0.002008 s, 2.396353 GiB/s 
Thread 1: 0.002008 s, 2.396355 GiB/s 
Thread 2: 0.002008 s, 2.396352 GiB/s 
Thread 3: 0.002008 s, 2.396356 GiB/s 
Thread 4: 0.002008 s, 2.396355 GiB/s 
Thread 5: 0.002008 s, 2.396353 GiB/s 
Thread 6: 0.002008 s, 2.396357 GiB/s 
Thread 7: 0.002008 s, 2.396349 GiB/s 
Thread 8: 0.002008 s, 2.396353 GiB/s 
Thread 9: 0.002008 s, 2.396356 GiB/s 
Thread 10: 0.002008 s, 2.396358 GiB/s 
Thread 11: 0.002008 s, 2.396375 GiB/s 
Thread 12: 0.002008 s, 2.396354 GiB/s 
Thread 13: 0.002008 s, 2.396353 GiB/s 
Thread 14: 0.002008 s, 2.396373 GiB/s 
Thread 15: 0.002008 s, 2.396353 GiB/s 
Thread 16: 0.002008 s, 2.396371 GiB/s 
Thread 17: 0.002008 s, 2.396374 GiB/s 
Thread 18: 0.002008 s, 2.396354 GiB/s 
Thread 19: 0.002008 s, 2.396358 GiB/s 
Thread 20: 0.002008 s, 2.396356 GiB/s 
Thread 21: 0.002008 s, 2.396356 GiB/s 
Thread 22: 0.002008 s, 2.396353 GiB/s 
Thread 23: 0.002008 s, 2.396357 GiB/s 
Thread 24: 0.002008 s, 2.396356 GiB/s 
Thread 25: 0.002008 s, 2.396387 GiB/s 
Thread 26: 0.002008 s, 2.396352 GiB/s 
Thread 27: 0.002008 s, 2.396379 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:144703488,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):9043968.000000,AvgTestRunTime(s):0.002009,CumulativeMemoryBandwidth(GiB/s):67.096672,TotalRunTime(s):2.008529,WSS(MiB):138.000000,Verification:SUCCESS,
Thread 0: 0.002093 s, 2.316249 GiB/s 
Thread 1: 0.002093 s, 2.316225 GiB/s 
Thread 2: 0.002093 s, 2.316223 GiB/s 
Thread 3: 0.002093 s, 2.316223 GiB/s 
Thread 4: 0.002093 s, 2.316254 GiB/s 
Thread 5: 0.002093 s, 2.316223 GiB/s 
Thread 6: 0.002093 s, 2.316223 GiB/s 
Thread 7: 0.002093 s, 2.316224 GiB/s 
Thread 8: 0.002093 s, 2.316222 GiB/s 
Thread 9: 0.002093 s, 2.316221 GiB/s 
Thread 10: 0.002093 s, 2.316241 GiB/s 
Thread 11: 0.002093 s, 2.316225 GiB/s 
Thread 12: 0.002093 s, 2.316221 GiB/s 
Thread 13: 0.002093 s, 2.316223 GiB/s 
Thread 14: 0.002093 s, 2.316237 GiB/s 
Thread 15: 0.002093 s, 2.316225 GiB/s 
Thread 16: 0.002093 s, 2.316222 GiB/s 
Thread 17: 0.002093 s, 2.316223 GiB/s 
Thread 18: 0.002093 s, 2.316221 GiB/s 
Thread 19: 0.002093 s, 2.316236 GiB/s 
Thread 20: 0.002093 s, 2.316243 GiB/s 
Thread 21: 0.002093 s, 2.316224 GiB/s 
Thread 22: 0.002093 s, 2.316221 GiB/s 
Thread 23: 0.002093 s, 2.316227 GiB/s 
Thread 24: 0.002093 s, 2.316224 GiB/s 
Thread 25: 0.002093 s, 2.316224 GiB/s 
Thread 26: 0.002093 s, 2.316226 GiB/s 
Thread 27: 0.002093 s, 2.316220 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:145752064,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):9109504.000000,AvgTestRunTime(s):0.002093,CumulativeMemoryBandwidth(GiB/s):64.853210,TotalRunTime(s):2.093068,WSS(MiB):139.000000,Verification:SUCCESS,
Thread 0: 0.002053 s, 2.378477 GiB/s 
Thread 1: 0.002053 s, 2.378427 GiB/s 
Thread 2: 0.002053 s, 2.378464 GiB/s 
Thread 3: 0.002053 s, 2.378433 GiB/s 
Thread 4: 0.002053 s, 2.378505 GiB/s 
Thread 5: 0.002053 s, 2.378445 GiB/s 
Thread 6: 0.002053 s, 2.378469 GiB/s 
Thread 7: 0.002053 s, 2.378467 GiB/s 
Thread 8: 0.002053 s, 2.378506 GiB/s 
Thread 9: 0.002053 s, 2.378433 GiB/s 
Thread 10: 0.002053 s, 2.378465 GiB/s 
Thread 11: 0.002053 s, 2.378444 GiB/s 
Thread 12: 0.002053 s, 2.378479 GiB/s 
Thread 13: 0.002053 s, 2.378468 GiB/s 
Thread 14: 0.002053 s, 2.378459 GiB/s 
Thread 15: 0.002053 s, 2.378504 GiB/s 
Thread 16: 0.002053 s, 2.378508 GiB/s 
Thread 17: 0.002053 s, 2.378466 GiB/s 
Thread 18: 0.002053 s, 2.378493 GiB/s 
Thread 19: 0.002053 s, 2.378469 GiB/s 
Thread 20: 0.002053 s, 2.378469 GiB/s 
Thread 21: 0.002053 s, 2.378496 GiB/s 
Thread 22: 0.002053 s, 2.378497 GiB/s 
Thread 23: 0.002053 s, 2.378498 GiB/s 
Thread 24: 0.002053 s, 2.378498 GiB/s 
Thread 25: 0.002053 s, 2.378467 GiB/s 
Thread 26: 0.002053 s, 2.378467 GiB/s 
Thread 27: 0.002053 s, 2.378494 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:146800640,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):9175040.000000,AvgTestRunTime(s):0.002053,CumulativeMemoryBandwidth(GiB/s):66.594588,TotalRunTime(s):2.053001,WSS(MiB):140.000000,Verification:SUCCESS,
Thread 0: 0.002068 s, 2.377646 GiB/s 
Thread 1: 0.002068 s, 2.377654 GiB/s 
Thread 2: 0.002068 s, 2.377662 GiB/s 
Thread 3: 0.002068 s, 2.377660 GiB/s 
Thread 4: 0.002068 s, 2.377655 GiB/s 
Thread 5: 0.002068 s, 2.377652 GiB/s 
Thread 6: 0.002068 s, 2.377618 GiB/s 
Thread 7: 0.002068 s, 2.377654 GiB/s 
Thread 8: 0.002068 s, 2.377657 GiB/s 
Thread 9: 0.002068 s, 2.377655 GiB/s 
Thread 10: 0.002068 s, 2.377642 GiB/s 
Thread 11: 0.002068 s, 2.377659 GiB/s 
Thread 12: 0.002068 s, 2.377617 GiB/s 
Thread 13: 0.002068 s, 2.377648 GiB/s 
Thread 14: 0.002068 s, 2.377658 GiB/s 
Thread 15: 0.002068 s, 2.377630 GiB/s 
Thread 16: 0.002068 s, 2.377662 GiB/s 
Thread 17: 0.002068 s, 2.377637 GiB/s 
Thread 18: 0.002068 s, 2.377650 GiB/s 
Thread 19: 0.002068 s, 2.377640 GiB/s 
Thread 20: 0.002068 s, 2.377649 GiB/s 
Thread 21: 0.002068 s, 2.377661 GiB/s 
Thread 22: 0.002068 s, 2.377626 GiB/s 
Thread 23: 0.002068 s, 2.377663 GiB/s 
Thread 24: 0.002068 s, 2.377621 GiB/s 
Thread 25: 0.002068 s, 2.377613 GiB/s 
Thread 26: 0.002068 s, 2.377655 GiB/s 
Thread 27: 0.002068 s, 2.377617 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:147849216,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):9240576.000000,AvgTestRunTime(s):0.002068,CumulativeMemoryBandwidth(GiB/s):66.571286,TotalRunTime(s):2.068389,WSS(MiB):141.000000,Verification:SUCCESS,
Thread 0: 0.002019 s, 2.453249 GiB/s 
Thread 1: 0.002019 s, 2.453240 GiB/s 
Thread 2: 0.002019 s, 2.453207 GiB/s 
Thread 3: 0.002019 s, 2.453243 GiB/s 
Thread 4: 0.002019 s, 2.453260 GiB/s 
Thread 5: 0.002019 s, 2.453260 GiB/s 
Thread 6: 0.002019 s, 2.453244 GiB/s 
Thread 7: 0.002019 s, 2.453259 GiB/s 
Thread 8: 0.002019 s, 2.453245 GiB/s 
Thread 9: 0.002019 s, 2.453239 GiB/s 
Thread 10: 0.002019 s, 2.453203 GiB/s 
Thread 11: 0.002019 s, 2.453237 GiB/s 
Thread 12: 0.002019 s, 2.453246 GiB/s 
Thread 13: 0.002019 s, 2.453235 GiB/s 
Thread 14: 0.002019 s, 2.453258 GiB/s 
Thread 15: 0.002019 s, 2.453203 GiB/s 
Thread 16: 0.002019 s, 2.453261 GiB/s 
Thread 17: 0.002019 s, 2.453259 GiB/s 
Thread 18: 0.002019 s, 2.453240 GiB/s 
Thread 19: 0.002019 s, 2.453268 GiB/s 
Thread 20: 0.002019 s, 2.453239 GiB/s 
Thread 21: 0.002019 s, 2.453251 GiB/s 
Thread 22: 0.002019 s, 2.453257 GiB/s 
Thread 23: 0.002019 s, 2.453246 GiB/s 
Thread 24: 0.002019 s, 2.453247 GiB/s 
Thread 25: 0.002019 s, 2.453246 GiB/s 
Thread 26: 0.002019 s, 2.453211 GiB/s 
Thread 27: 0.002019 s, 2.453243 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:148897792,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):9306112.000000,AvgTestRunTime(s):0.002019,CumulativeMemoryBandwidth(GiB/s):68.687872,TotalRunTime(s):2.018870,WSS(MiB):142.000000,Verification:SUCCESS,
Thread 0: 0.001950 s, 2.558301 GiB/s 
Thread 1: 0.001950 s, 2.558306 GiB/s 
Thread 2: 0.001950 s, 2.558305 GiB/s 
Thread 3: 0.001950 s, 2.558306 GiB/s 
Thread 4: 0.001950 s, 2.558306 GiB/s 
Thread 5: 0.001950 s, 2.558306 GiB/s 
Thread 6: 0.001950 s, 2.558304 GiB/s 
Thread 7: 0.001950 s, 2.558306 GiB/s 
Thread 8: 0.001950 s, 2.558306 GiB/s 
Thread 9: 0.001950 s, 2.558304 GiB/s 
Thread 10: 0.001950 s, 2.558306 GiB/s 
Thread 11: 0.001950 s, 2.558306 GiB/s 
Thread 12: 0.001950 s, 2.558318 GiB/s 
Thread 13: 0.001950 s, 2.558304 GiB/s 
Thread 14: 0.001949 s, 2.558322 GiB/s 
Thread 15: 0.001950 s, 2.558304 GiB/s 
Thread 16: 0.001950 s, 2.558305 GiB/s 
Thread 17: 0.001950 s, 2.558305 GiB/s 
Thread 18: 0.001950 s, 2.558318 GiB/s 
Thread 19: 0.001950 s, 2.558301 GiB/s 
Thread 20: 0.001950 s, 2.558317 GiB/s 
Thread 21: 0.001950 s, 2.558301 GiB/s 
Thread 22: 0.001950 s, 2.558303 GiB/s 
Thread 23: 0.001950 s, 2.558304 GiB/s 
Thread 24: 0.001950 s, 2.558316 GiB/s 
Thread 25: 0.001950 s, 2.558317 GiB/s 
Thread 26: 0.001950 s, 2.558317 GiB/s 
Thread 27: 0.001950 s, 2.558315 GiB/s 
Executable:./../bin/adapt_membench_stencil_1d_naive,wss:149946368,num_threads:28,ntimes:1000,
NumberOfThreads:28,n(elements):9371648.000000,AvgTestRunTime(s):0.001950,CumulativeMemoryBandwidth(GiB/s):71.631117,TotalRunTime(s):1.949550,WSS(MiB):143.000000,Verification:SUCCESS,
Thread 0: 0.002063 s, 2.434599 GiB/s 
Thread 1: 0.002063 s, 2.434608 GiB/s 
Thread 2: 0.002063 s, 2.434608 GiB/s 
Thread 3: 0.002063 s, 2.434606 GiB/s 
Thread 4: 0.002063 s, 2.434601 GiB/s 
